183,183,183,100
170,170,170,100
236,255,0,100
199,199,199,100
236,255,0,100
167,167,167,100
155,155,155,100
170,170,170,100
188,188,188,100
190,190,190,100
176,176,176,100
175,175,175,100
176,176,176,100
177,177,177,100
174,174,174,100
182,182,182,100
161,161,161,100
181,181,181,100
160,160,160,100
187,187,187,100
186,186,186,100
184,184,184,100
173,173,173,100
183,183,183,100
172,172,172,100
183,183,183,100
200,200,200,100
193,193,193,100
236,255,0,100
236,255,0,100
205,205,205,100
181,181,181,100
178,178,178,100
165,165,165,100
156,156,156,100
179,179,179,100
236,255,0,100
199,199,199,100
179,179,179,100
159,159,159,100
184,184,184,100
188,188,188,100
180,180,180,100
129,0,0,100
180,180,180,100
236,255,0,100
174,174,174,100
203,203,203,100
217,217,217,100
236,255,0,100
190,190,190,100
180,180,180,100
229,0,0,100
176,176,176,100
173,173,173,100
198,198,198,100
174,174,174,100
185,185,185,100
187,187,187,100
129,0,0,100
160,160,160,100
173,173,173,100
184,184,184,100
229,0,0,100
171,171,171,100
186,186,186,100
236,255,0,100
236,255,0,100
177,177,177,100
172,172,172,100
174,174,174,100
192,192,192,100
236,255,0,100
198,198,198,100
166,166,166,100
236,255,0,100
175,175,175,100
188,188,188,100
178,178,178,100
187,187,187,100
129,0,0,100
171,171,171,100
177,177,177,100
171,171,171,100
171,171,171,100
183,183,183,100
184,184,184,100
183,183,183,100
236,255,0,100
157,157,157,100
184,184,184,100
186,186,186,100
157,157,157,100
236,255,0,100
236,255,0,100
157,157,157,100
194,194,194,100
129,0,0,100
179,179,179,100
229,0,0,100
179,179,179,100
187,187,187,100
229,0,0,100
188,188,188,100
160,160,160,100
229,0,0,100
192,192,192,100
175,175,175,100
236,255,0,100
190,190,190,100
229,0,0,100
212,212,212,100
191,191,191,100
175,175,175,100
191,191,191,100
158,158,158,100
174,174,174,100
186,186,186,100
199,199,199,100
216,216,216,100
229,0,0,100
157,157,157,100
158,158,158,100
157,157,157,100
129,0,0,100
177,177,177,100
236,255,0,100
169,169,169,100
176,176,176,100
185,185,185,100
175,175,175,100
160,160,160,100
236,255,0,100
236,255,0,100
171,171,171,100
236,255,0,100
175,175,175,100
236,255,0,100
176,176,176,100
165,165,165,100
171,171,171,100
199,199,199,100
170,170,170,100
229,0,0,100
194,194,194,100
195,195,195,100
195,195,195,100
129,0,0,100
176,176,176,100
192,192,192,100
196,196,196,100
178,178,178,100
193,193,193,100
177,177,177,100
255,147,0,100
211,211,211,100
185,185,185,100
181,181,181,100
181,181,181,100
159,159,159,100
184,184,184,100
129,0,0,100
173,173,173,100
175,175,175,100
184,184,184,100
189,189,189,100
203,203,203,100
164,164,164,100
160,160,160,100
177,177,177,100
181,181,181,100
236,255,0,100
189,189,189,100
174,174,174,100
175,175,175,100
176,176,176,100
179,179,179,100
181,181,181,100
161,161,161,100
175,175,175,100
177,177,177,100
187,187,187,100
180,180,180,100
236,255,0,100
165,165,165,100
176,176,176,100
186,186,186,100
197,197,197,100
184,184,184,100
183,183,183,100
192,192,192,100
163,163,163,100
170,170,170,100
188,188,188,100
167,167,167,100
187,187,187,100
174,174,174,100
170,170,170,100
183,183,183,100
192,192,192,100
164,164,164,100
170,170,170,100
177,177,177,100
175,175,175,100
185,185,185,100
221,221,221,100
182,182,182,100
200,200,200,100
179,179,179,100
188,188,188,100
186,186,186,100
192,192,192,100
195,195,195,100
173,173,173,100
178,178,178,100
177,177,177,100
189,189,189,100
188,188,188,100
172,172,172,100
236,255,0,100
187,187,187,100
189,189,189,100
181,181,181,100
184,184,184,100
157,157,157,100
189,189,189,100
186,186,186,100
236,255,0,100
174,174,174,100
179,179,179,100
183,183,183,100
177,177,177,100
236,255,0,100
187,187,187,100
186,186,186,100
183,183,183,100
169,169,169,100
187,187,187,100
182,182,182,100
176,176,176,100
165,165,165,100
188,188,188,100
157,157,157,100
188,188,188,100
170,170,170,100
193,193,193,100
156,156,156,100
182,182,182,100
187,187,187,100
174,174,174,100
236,255,0,100
184,184,184,100
159,159,159,100
129,0,0,100
166,166,166,100
185,185,185,100
189,189,189,100
179,179,179,100
168,168,168,100
190,190,190,100
176,176,176,100
180,180,180,100
166,166,166,100
177,177,177,100
183,183,183,100
255,147,0,100
178,178,178,100
129,0,0,100
179,179,179,100
167,167,167,100
209,209,209,100
170,170,170,100
189,189,189,100
172,172,172,100
172,172,172,100
176,176,176,100
236,255,0,100
173,173,173,100
129,0,0,100
236,255,0,100
182,182,182,100
129,0,0,100
161,161,161,100
175,175,175,100
172,172,172,100
179,179,179,100
155,155,155,100
180,180,180,100
173,173,173,100
129,0,0,100
129,0,0,100
183,183,183,100
191,191,191,100
206,206,206,100
236,255,0,100
179,179,179,100
176,176,176,100
200,200,200,100
179,179,179,100
160,160,160,100
164,164,164,100
159,159,159,100
167,167,167,100
173,173,173,100
161,161,161,100
165,165,165,100
159,159,159,100
178,178,178,100
162,162,162,100
174,174,174,100
129,0,0,100
181,181,181,100
169,169,169,100
166,166,166,100
167,167,167,100
175,175,175,100
166,166,166,100
129,0,0,100
160,160,160,100
171,171,171,100
160,160,160,100
158,158,158,100
176,176,176,100
171,171,171,100
187,187,187,100
236,255,0,100
167,167,167,100
180,180,180,100
181,181,181,100
164,164,164,100
164,164,164,100
168,168,168,100
191,191,191,100
177,177,177,100
161,161,161,100
172,172,172,100
181,181,181,100
162,162,162,100
129,0,0,100
255,147,0,100
129,0,0,100
168,168,168,100
156,156,156,100
158,158,158,100
173,173,173,100
196,196,196,100
185,185,185,100
181,181,181,100
188,188,188,100
179,179,179,100
176,176,176,100
172,172,172,100
172,172,172,100
181,181,181,100
183,183,183,100
184,184,184,100
195,195,195,100
255,147,0,100
236,255,0,100
178,178,178,100
236,255,0,100
236,255,0,100
192,192,192,100
195,195,195,100
187,187,187,100
175,175,175,100
173,173,173,100
129,0,0,100
236,255,0,100
175,175,175,100
179,179,179,100
129,0,0,100
169,169,169,100
191,191,191,100
179,179,179,100
236,255,0,100
129,0,0,100
198,198,198,100
236,255,0,100
182,182,182,100
163,163,163,100
236,255,0,100
167,167,167,100
176,176,176,100
255,147,0,100
129,0,0,100
163,163,163,100
229,0,0,100
170,170,170,100
236,255,0,100
168,168,168,100
169,169,169,100
177,177,177,100
179,179,179,100
129,0,0,100
169,169,169,100
166,166,166,100
172,172,172,100
164,164,164,100
129,0,0,100
129,0,0,100
159,159,159,100
162,162,162,100
161,161,161,100
167,167,167,100
160,160,160,100
166,166,166,100
169,169,169,100
163,163,163,100
161,161,161,100
179,179,179,100
163,163,163,100
161,161,161,100
178,178,178,100
176,176,176,100
164,164,164,100
171,171,171,100
129,0,0,100
193,193,193,100
176,176,176,100
172,172,172,100
172,172,172,100
168,168,168,100
160,160,160,100
171,171,171,100
174,174,174,100
158,158,158,100
255,147,0,100
255,147,0,100
156,156,156,100
182,182,182,100
179,179,179,100
168,168,168,100
167,167,167,100
236,255,0,100
175,175,175,100
175,175,175,100
172,172,172,100
229,0,0,100
166,166,166,100
236,255,0,100
236,255,0,100
129,0,0,100
129,0,0,100
156,156,156,100
181,181,181,100
175,175,175,100
129,0,0,100
175,175,175,100
236,255,0,100
167,167,167,100
157,157,157,100
175,175,175,100
204,204,204,100
182,182,182,100
180,180,180,100
195,195,195,100
181,181,181,100
188,188,188,100
187,187,187,100
156,156,156,100
129,0,0,100
129,0,0,100
236,255,0,100
181,181,181,100
192,192,192,100
193,193,193,100
183,183,183,100
186,186,186,100
181,181,181,100
181,181,181,100
186,186,186,100
180,180,180,100
181,181,181,100
180,180,180,100
187,187,187,100
186,186,186,100
206,206,206,100
184,184,184,100
181,181,181,100
186,186,186,100
175,175,175,100
176,176,176,100
169,169,169,100
185,185,185,100
197,197,197,100
186,186,186,100
200,200,200,100
194,194,194,100
178,178,178,100
195,195,195,100
203,203,203,100
181,181,181,100
191,191,191,100
186,186,186,100
255,147,0,100
176,176,176,100
190,190,190,100
204,204,204,100
236,255,0,100
191,191,191,100
236,255,0,100
168,168,168,100
190,190,190,100
186,186,186,100
199,199,199,100
169,169,169,100
166,166,166,100
164,164,164,100
181,181,181,100
184,184,184,100
185,185,185,100
194,194,194,100
190,190,190,100
193,193,193,100
197,197,197,100
191,191,191,100
199,199,199,100
174,174,174,100
129,0,0,100
191,191,191,100
255,147,0,100
236,255,0,100
184,184,184,100
184,184,184,100
187,187,187,100
169,169,169,100
172,172,172,100
179,179,179,100
129,0,0,100
236,255,0,100
236,255,0,100
160,160,160,100
129,0,0,100
185,185,185,100
184,184,184,100
182,182,182,100
197,197,197,100
163,163,163,100
165,165,165,100
255,147,0,100
162,162,162,100
129,0,0,100
174,174,174,100
203,203,203,100
193,193,193,100
194,194,194,100
174,174,174,100
193,193,193,100
157,157,157,100
160,160,160,100
186,186,186,100
180,180,180,100
180,180,180,100
255,147,0,100
201,201,201,100
179,179,179,100
196,196,196,100
236,255,0,100
172,172,172,100
194,194,194,100
195,195,195,100
194,194,194,100
182,182,182,100
193,193,193,100
177,177,177,100
170,170,170,100
182,182,182,100
188,188,188,100
176,176,176,100
173,173,173,100
129,0,0,100
176,176,176,100
179,179,179,100
182,182,182,100
184,184,184,100
236,255,0,100
182,182,182,100
176,176,176,100
236,255,0,100
129,0,0,100
175,175,175,100
179,179,179,100
184,184,184,100
188,188,188,100
192,192,192,100
173,173,173,100
161,161,161,100
173,173,173,100
186,186,186,100
129,0,0,100
236,255,0,100
236,255,0,100
129,0,0,100
197,197,197,100
236,255,0,100
229,0,0,100
236,255,0,100
190,190,190,100
236,255,0,100
236,255,0,100
129,0,0,100
164,164,164,100
163,163,163,100
129,0,0,100
172,172,172,100
167,167,167,100
165,165,165,100
185,185,185,100
236,255,0,100
177,177,177,100
179,179,179,100
172,172,172,100
173,173,173,100
193,193,193,100
236,255,0,100
181,181,181,100
183,183,183,100
179,179,179,100
191,191,191,100
171,171,171,100
188,188,188,100
160,160,160,100
155,155,155,100
188,188,188,100
189,189,189,100
179,179,179,100
190,190,190,100
168,168,168,100
