7189,3091,0,0,0,0
7189,9470,0,0,0,0
7189,7048,0,0,0,0
7189,5604,0,0,0,0
7189,7046,0,0,0,0
7189,207,0,0,0,0
7189,55626,0,0,0,0
4089,5594,0,0,0,0
4089,1387,0,0,0,0
4089,4087,0,0,0,0
4089,2033,0,0,0,0
4089,7048,0,0,0,0
4089,8563,0,0,0,0
4089,9775,0,0,0,0
4089,4088,0,0,0,0
4089,7046,0,0,0,0
4089,207,0,0,0,0
1387,5594,0,0,0,0
1387,2033,0,0,0,0
1387,3091,0,0,0,0
1387,4088,0,0,0,0
1387,4087,0,0,0,0
1387,207,0,0,0,0
1387,5595,0,0,0,0
4087,5594,0,0,0,0
4087,7046,0,0,0,0
4087,5595,0,0,0,0
4087,2033,0,0,0,0
4087,4088,0,0,0,0
4087,7249,0,0,0,0
4087,207,0,0,0,0
4087,59343,0,0,0,0
4087,7040,0,0,0,0
4087,5604,0,0,0,0
5594,5604,0,0,0,0
5594,7249,0,0,0,0
5594,4088,0,0,0,0
5594,55578,0,0,0,0
5594,2033,0,0,0,0
5594,5595,0,0,0,0
5594,3091,0,0,0,0
5595,3091,0,0,0,0
5595,7249,0,0,0,0
5595,5604,0,0,0,0
207,2033,0,0,0,0
207,7248,0,0,0,0
207,5291,0,0,0,0
207,7249,0,0,0,0
207,4088,0,0,0,0
207,598,0,0,0,0
2033,3091,0,0,0,0
2033,4088,0,0,0,0
2033,5604,0,0,0,0
2033,7046,0,0,0,0
3091,4088,0,0,0,0
6426,27339,0,0,0,0
6426,9775,0,0,0,0
6426,6434,0,0,0,0
4088,7048,0,0,0,0
4088,7249,0,0,0,0
4088,7040,0,0,0,0
4088,7046,0,0,0,0
9775,56949,0,0,0,0
9775,27339,0,0,0,0
9775,8563,0,0,0,0
9775,6434,0,0,0,0
5604,7048,0,0,0,0
7046,7042,0,0,0,0
7046,7043,0,0,0,0
7046,7048,0,0,0,0
7046,7040,0,0,0,0
5566,5567,0,0,0,0
27339,56949,0,0,0,0
27339,51639,0,0,0,0
27339,25949,0,0,0,0
7048,7042,0,0,0,0
7048,7043,0,0,0,0
7048,7040,0,0,0,0
7048,5291,0,0,0,0
7248,7249,0,0,0,0
56949,25949,0,0,0,0
55746,59343,0,0,0,0
7040,7042,0,0,0,0
7042,7043,0,0,0,0
2561,5579,0,0,0,0
2561,5530,0,0,0,0
2561,10564,0,0,0,0
2561,2562,0,0,0,0
3759,1742,0,0,0,0
3759,1740,0,0,0,0
3759,3767,0,0,0,0
3759,1741,0,0,0,0
3759,3764,0,0,0,0
3759,8573,0,0,0,0
3759,3761,0,0,0,0
3759,1739,0,0,0,0
3759,3603,0,0,0,0
3759,9495,0,0,0,0
3759,2316,0,0,0,0
3759,10207,0,0,0,0
22906,6498,0,0,0,0
22906,26146,0,0,0,0
22906,4609,0,0,0,0
22906,3798,0,0,0,0
22906,3065,0,0,0,0
22906,4928,0,0,0,0
22906,1021,0,0,0,0
22906,3799,0,0,0,0
4928,1811,0,0,0,0
4928,8682,0,0,0,0
4928,5718,0,0,0,0
4928,773,0,0,0,0
4928,7175,0,0,0,0
4928,23036,0,0,0,0
4928,678,0,0,0,0
4928,3837,0,0,0,0
4928,1387,0,0,0,0
4928,79659,0,0,0,0
4928,57122,0,0,0,0
4928,5686,0,0,0,0
4928,5160,0,0,0,0
4928,103,0,0,0,0
4928,7538,0,0,0,0
4928,3843,0,0,0,0
4928,10411,0,0,0,0
4928,85439,0,0,0,0
4928,522,0,0,0,0
4928,55835,0,0,0,0
4928,6059,0,0,0,0
4928,7266,0,0,0,0
4928,2033,0,0,0,0
4928,4000,0,0,0,0
4928,9820,0,0,0,0
4928,55869,0,0,0,0
4928,1499,0,0,0,0
4928,4690,0,0,0,0
4928,4609,0,0,0,0
4928,57510,0,0,0,0
4928,23373,0,0,0,0
4928,55870,0,0,0,0
4928,4291,0,0,0,0
4928,8726,0,0,0,0
4928,7799,0,0,0,0
4928,25793,0,0,0,0
4928,1857,0,0,0,0
4928,79577,0,0,0,0
4928,7341,0,0,0,0
4928,5599,0,0,0,0
4928,8653,0,0,0,0
4928,11040,0,0,0,0
4928,6683,0,0,0,0
4928,9771,0,0,0,0
4928,1975,0,0,0,0
4928,6320,0,0,0,0
4928,8774,0,0,0,0
4928,51547,0,0,0,0
4928,1741,0,0,0,0
4928,3315,0,0,0,0
4928,641,0,0,0,0
4928,5187,0,0,0,0
4928,25942,0,0,0,0
4928,25953,0,0,0,0
4928,6209,0,0,0,0
4928,1457,0,0,0,0
4928,23301,0,0,0,0
4928,55193,0,0,0,0
4928,30000,0,0,0,0
4928,4926,0,0,0,0
4928,8031,0,0,0,0
4928,1793,0,0,0,0
4928,3065,0,0,0,0
4928,324,0,0,0,0
4928,22897,0,0,0,0
4928,23299,0,0,0,0
4928,1848,0,0,0,0
4928,7431,0,0,0,0
4928,56946,0,0,0,0
4928,10749,0,0,0,0
4928,5501,0,0,0,0
4928,4927,0,0,0,0
4928,23636,0,0,0,0
4928,7874,0,0,0,0
4928,1121,0,0,0,0
