0.8531607997,0.6127243207,0.7269750639
0.6927283837,0.400958273,0.4946776182
0.5115682091,0.4745850555,0.464196827
0.6594483811,0.7589301609,0.4776060646
0.9091948897,0.9825731277,0.9372628253
0.9941183094,0.8289868492,0.8584863013
0.993744393,0.7788126664,1.0
0.6255606242,0.5538356161,0.4930677814
0.3346296196,0.1344093876,0.2648325996
0.2547277066,0.2190965777,0.6307829181
0.9086254405,0.8927371353,0.7667168119
0.8717450701,0.6569951363,0.9379484501
0.7208384671,0.8696078705,0.6313825259
0.702757934,0.5771523807,0.2534331466
0.0913828135,0.1055670971,0.0
0.1089525573,0.0260061976,0.5105311206
1.0,1.0,0.6948951095
0.8158537831,0.7528546848,0.4600629871
0.1255326966,0.0,0.266013607
0.8255437154,0.4484815956,0.4707655138
0.0318670377,0.1817047537,0.3629686044
0.7609956145,0.5814104634,0.7862759527
0.1548796051,0.2620656242,0.5256148647
0.0593486915,0.6792381841,0.5502521492
0.1601093862,0.7810479746,0.9640260487
0.1459037682,0.8672408782,0.6679196689
0.044480586,0.4894852159,0.1316010217
0.1029740619,0.5738718381,0.874727822
0.3046977155,0.6114541634,0.7007756601
0.0,0.4413074963,0.3012096379
0.2126267708,0.0408542145,0.1618444812
0.2290228369,0.7652070587,0.7365731823
0.1010874108,0.2999914648,0.249360837
0.1834495111,0.1968903785,0.819761061
