228,26,28,100
55,126,184,100
152,78,163,100
152,78,163,100
228,26,28,100
55,126,184,100
77,175,74,100
228,26,28,100
152,78,163,100
55,126,184,100
55,126,184,100
55,126,184,100
152,78,163,100
55,126,184,100
55,126,184,100
77,175,74,100
152,78,163,100
55,126,184,100
77,175,74,100
228,26,28,100
228,26,28,100
55,126,184,100
77,175,74,100
55,126,184,100
77,175,74,100
55,126,184,100
77,175,74,100
77,175,74,100
152,78,163,100
77,175,74,100
77,175,74,100
228,26,28,100
77,175,74,100
55,126,184,100
55,126,184,100
55,126,184,100
77,175,74,100
77,175,74,100
77,175,74,100
152,78,163,100
152,78,163,100
55,126,184,100
228,26,28,100
152,78,163,100
77,175,74,100
152,78,163,100
152,78,163,100
55,126,184,100
152,78,163,100
228,26,28,100
55,126,184,100
152,78,163,100
228,26,28,100
77,175,74,100
152,78,163,100
55,126,184,100
77,175,74,100
55,126,184,100
55,126,184,100
152,78,163,100
77,175,74,100
55,126,184,100
228,26,28,100
77,175,74,100
152,78,163,100
55,126,184,100
228,26,28,100
55,126,184,100
55,126,184,100
77,175,74,100
152,78,163,100
152,78,163,100
55,126,184,100
152,78,163,100
152,78,163,100
77,175,74,100
55,126,184,100
77,175,74,100
77,175,74,100
55,126,184,100
228,26,28,100
228,26,28,100
77,175,74,100
228,26,28,100
228,26,28,100
152,78,163,100
55,126,184,100
228,26,28,100
55,126,184,100
152,78,163,100
228,26,28,100
228,26,28,100
55,126,184,100
152,78,163,100
55,126,184,100
228,26,28,100
77,175,74,100
228,26,28,100
55,126,184,100
55,126,184,100
